date,product_id,impressions,video_views,live_stream_placements,exposure_score
2026-06-15,PRD0051,5170,1861,9,52.3
2026-06-22,PRD0051,4785,1764,7,44.8
2026-06-29,PRD0051,5516,2219,8,47.9
2025-03-30,PRD0052,6857,3431,15,79.1
2025-04-06,PRD0052,7490,3244,17,86.2
2025-04-13,PRD0052,6972,3662,14,71.5
2025-04-20,PRD0052,8838,4686,18,90.7
2025-04-27,PRD0052,7362,3598,13,76.8
2025-05-04,PRD0052,8419,3908,19,86.8
2025-05-11,PRD0052,7782,3806,14,73.2
2025-05-18,PRD0052,8491,3495,10,74.2
2025-05-25,PRD0052,8642,3996,10,81.2
2025-06-01,PRD0052,7518,3763,12,70.5
2025-06-08,PRD0052,6749,3314,11,69.5
2025-06-15,PRD0052,8056,3215,9,69.7
2025-06-22,PRD0052,7698,3019,16,80.9
2025-06-29,PRD0052,8525,4526,15,79.9
2025-07-06,PRD0052,8392,3643,19,91.3
2025-07-13,PRD0052,8015,3256,10,66.3
2025-07-20,PRD0052,7867,3552,14,76.4
2025-07-27,PRD0052,7845,3262,15,84.3
2025-08-03,PRD0052,7574,3789,14,73.1
2025-08-10,PRD0052,8262,3171,15,84.5
2025-08-17,PRD0052,8658,4339,20,88.3
2025-08-24,PRD0052,8648,4408,16,92.1
2025-08-31,PRD0052,8648,4128,16,82.6
2025-09-07,PRD0052,6941,3061,10,68.2
2025-09-14,PRD0052,7690,2811,15,81.5
2025-09-21,PRD0052,6534,2556,12,68.5
2025-09-28,PRD0052,5583,2993,8,54.9
2025-10-05,PRD0052,6535,3045,6,57.0
2025-10-12,PRD0052,4790,2629,7,47.8
2025-10-19,PRD0052,5189,2250,5,46.0
2025-10-26,PRD0052,5071,2245,5,45.4
2025-11-02,PRD0052,4087,2109,4,32.6
2025-11-09,PRD0052,3511,1373,3,28.8
2025-11-16,PRD0052,3447,1816,3,27.1
2025-11-23,PRD0052,3638,1738,3,27.7
2025-11-30,PRD0052,3237,1766,2,26.8
2025-12-07,PRD0052,2582,1079,1,17.8
2025-12-14,PRD0052,3147,1435,2,23.5
2025-12-21,PRD0052,2567,1296,1,17.9
2025-12-28,PRD0052,2065,1082,1,15.9
2026-01-04,PRD0052,2168,938,1,17.1
2026-01-11,PRD0052,1906,911,0,12.7
2026-01-18,PRD0052,1901,885,0,13.1
2026-01-25,PRD0052,1586,825,0,10.4
2026-02-01,PRD0052,1385,720,0,8.8
2026-02-08,PRD0052,1394,500,0,9.7
2026-02-15,PRD0052,1321,541,0,8.0
2026-02-22,PRD0052,1271,452,0,8.7
2026-03-01,PRD0052,1159,498,0,7.7
2026-03-08,PRD0052,1060,555,0,6.7
2026-03-15,PRD0052,1264,450,0,8.2
2026-03-22,PRD0052,1232,669,0,7.6
2026-03-29,PRD0052,1222,449,0,7.3
2026-04-05,PRD0052,1241,612,0,7.9
2026-04-12,PRD0052,1281,552,0,8.4
2026-04-19,PRD0052,1296,515,0,7.8
2026-04-26,PRD0052,1061,567,0,7.3
2026-05-03,PRD0052,1094,454,0,7.3
2026-05-10,PRD0052,1088,598,0,7.5
2026-05-17,PRD0052,1028,362,0,7.0
2026-05-24,PRD0052,1049,401,0,6.5
2026-05-31,PRD0052,1206,648,0,7.5
2026-06-07,PRD0052,1002,461,0,6.5
2026-06-14,PRD0052,1326,479,0,8.8
2026-06-21,PRD0052,1046,523,0,6.6
2026-06-28,PRD0052,1314,540,0,8.2
2025-12-11,PRD0053,8494,4161,16,90.3
2025-12-18,PRD0053,6975,2463,9,61.9
2025-12-25,PRD0053,7758,4109,11,67.7
2026-01-01,PRD0053,6845,3762,7,57.0
2026-01-08,PRD0053,6220,2366,6,49.1
2026-01-15,PRD0053,5724,2927,7,51.8
2026-01-22,PRD0053,5171,1886,5,42.1
2026-01-29,PRD0053,5985,3118,7,49.9
2026-02-05,PRD0053,5630,2179,5,44.1
2026-02-12,PRD0053,4840,1818,4,38.6
2026-02-19,PRD0053,5162,2394,4,39.4
2026-02-26,PRD0053,4327,2025,4,36.5
2026-03-05,PRD0053,4081,2030,4,35.6
2026-03-12,PRD0053,3442,1585,2,28.2
2026-03-19,PRD0053,3358,1508,2,25.2
2026-03-26,PRD0053,2744,1027,1,18.8
2026-04-02,PRD0053,3324,1330,2,24.5
2026-04-09,PRD0053,2839,1417,2,22.7
2026-04-16,PRD0053,2223,782,0,13.5
2026-04-23,PRD0053,2403,1157,1,17.3
2026-04-30,PRD0053,2331,1255,1,16.6
2026-05-07,PRD0053,1883,671,0,13.1
2026-05-14,PRD0053,1744,616,0,11.5
2026-05-21,PRD0053,1910,990,0,11.5
2026-05-28,PRD0053,1566,650,0,9.9
2026-06-04,PRD0053,1584,775,0,9.5
2026-06-11,PRD0053,1503,571,0,9.4
2026-06-18,PRD0053,1154,619,0,7.4
2026-06-25,PRD0053,1139,613,0,7.5
2025-09-22,PRD0054,5026,2701,11,56.8
2025-09-29,PRD0054,5739,3125,12,62.1
2025-10-06,PRD0054,6270,2698,8,52.1
2025-10-13,PRD0054,5618,2375,10,51.7
2025-10-20,PRD0054,5859,2529,13,62.8
2025-10-27,PRD0054,5379,2399,11,57.7
2025-11-03,PRD0054,6058,3287,9,60.0
2025-11-10,PRD0054,5339,2717,8,48.4
2025-11-17,PRD0054,6021,2490,14,68.0
2025-11-24,PRD0054,5632,2668,12,56.3
2025-12-01,PRD0054,4901,2195,7,43.2
2025-12-08,PRD0054,5656,3077,7,49.8
2025-12-15,PRD0054,6100,3064,8,51.4
2025-12-22,PRD0054,5994,3096,12,63.2
2025-12-29,PRD0054,6040,2827,10,56.0
2026-01-05,PRD0054,5594,2170,11,60.6
2026-01-12,PRD0054,6260,2579,13,63.9
2026-01-19,PRD0054,5848,2958,10,53.3
2026-01-26,PRD0054,6087,2781,13,67.7
2026-02-02,PRD0054,5349,1942,12,53.7
2026-02-09,PRD0054,6235,2697,8,58.3
2026-02-16,PRD0054,4934,2191,6,46.6
2026-02-23,PRD0054,5760,2915,9,54.8
2026-03-02,PRD0054,5219,2512,11,56.2
2026-03-09,PRD0054,4946,2078,7,44.1
2026-03-16,PRD0054,5841,2130,12,61.5
2026-03-23,PRD0054,5398,2477,6,48.5
2026-03-30,PRD0054,4975,2631,8,46.3
2026-04-06,PRD0054,6173,2645,10,60.6
2026-04-13,PRD0054,5012,2153,9,52.6
2026-04-20,PRD0054,4818,1960,9,51.8
2026-04-27,PRD0054,6174,3046,9,56.0
2026-05-04,PRD0054,5730,3133,13,60.2
2026-05-11,PRD0054,6381,3141,8,53.4
2026-05-18,PRD0054,5730,2785,10,55.8
2026-05-25,PRD0054,5085,2735,10,50.4
2026-06-01,PRD0054,5445,2799,10,56.5
2026-06-08,PRD0054,5287,2878,11,57.2
2026-06-15,PRD0054,5721,2016,9,51.9
2026-06-22,PRD0054,5999,2208,13,62.2
2026-06-29,PRD0054,5556,2611,12,61.6
2025-07-15,PRD0055,6935,3006,9,66.8
2025-07-22,PRD0055,7508,3331,11,65.1
2025-07-29,PRD0055,8169,4329,17,90.8
2025-08-05,PRD0055,7251,3271,17,81.0
2025-08-12,PRD0055,8354,2995,11,81.3
2025-08-19,PRD0055,7749,3641,15,80.1
2025-08-26,PRD0055,7765,3793,17,80.8
2025-09-02,PRD0055,6672,2457,13,73.1
2025-09-09,PRD0055,7957,3387,10,71.6
2025-09-16,PRD0055,7395,3417,11,72.7
2025-09-23,PRD0055,6713,3233,8,60.7
2025-09-30,PRD0055,6257,3434,13,67.8
2025-10-07,PRD0055,6534,2310,9,63.8
2025-10-14,PRD0055,7667,3413,17,81.2
2025-10-21,PRD0055,6795,3030,13,72.6
2025-10-28,PRD0055,8072,3921,16,79.0
2025-11-04,PRD0055,7585,2953,13,69.6
2025-11-11,PRD0055,7039,2567,13,69.3
2025-11-18,PRD0055,6719,2717,15,72.8
2025-11-25,PRD0055,7033,3035,15,71.3
2025-12-02,PRD0055,6900,3462,11,61.2
2025-12-09,PRD0055,6693,2360,14,66.2
2025-12-16,PRD0055,7354,2598,12,74.6
2025-12-23,PRD0055,8168,2868,18,88.4
2025-12-30,PRD0055,6292,3370,7,52.3
2026-01-06,PRD0055,7052,2804,15,73.6
2026-01-13,PRD0055,6469,2951,12,66.9
2026-01-20,PRD0055,7123,3686,13,72.6
2026-01-27,PRD0055,6211,2442,7,50.8
2026-02-03,PRD0055,6547,3346,9,55.7
2026-02-10,PRD0055,6983,2476,10,61.5
2026-02-17,PRD0055,6623,3566,13,69.1
2026-02-24,PRD0055,7707,3262,17,84.2
2026-03-03,PRD0055,7987,4343,9,70.8
2026-03-10,PRD0055,7352,2636,16,78.5
2026-03-17,PRD0055,8190,4418,19,92.5
2026-03-24,PRD0055,6750,2731,13,74.0
2026-03-31,PRD0055,6282,2557,11,63.3
2026-04-07,PRD0055,7701,4121,11,67.0
2026-04-14,PRD0055,7404,3525,9,66.2
2026-04-21,PRD0055,7037,3348,12,66.8
2026-04-28,PRD0055,8019,3260,12,81.1
2026-05-05,PRD0055,6529,2504,14,68.4
2026-05-12,PRD0055,6456,3055,8,59.3
2026-05-19,PRD0055,7016,2784,15,70.3
2026-05-26,PRD0055,7104,2684,13,66.4
2026-06-02,PRD0055,6210,2731,12,66.3
2026-06-09,PRD0055,8156,3517,11,72.8
2026-06-16,PRD0055,8358,3537,13,74.4
2026-06-23,PRD0055,8272,4021,10,70.2
2026-06-30,PRD0055,7772,4198,13,79.5
2026-05-03,PRD0056,2770,999,5,28.1
2026-05-10,PRD0056,2820,1088,4,25.0
2026-05-17,PRD0056,3011,1239,5,27.3
2026-05-24,PRD0056,2822,1136,5,26.9
2026-05-31,PRD0056,3090,1279,7,35.9
2026-06-07,PRD0056,3005,1243,5,29.6
2026-06-14,PRD0056,3139,1574,7,34.8
2026-06-21,PRD0056,2959,1292,6,30.0
2026-06-28,PRD0056,3124,1456,5,29.5
2025-09-07,PRD0057,6574,2724,11,61.8
2025-09-14,PRD0057,6722,3088,7,59.0
2025-09-21,PRD0057,5564,2217,9,53.5
2025-09-28,PRD0057,6099,2795,6,47.4
2025-10-05,PRD0057,5456,2088,7,48.6
2025-10-12,PRD0057,4440,2279,5,39.2
2025-10-19,PRD0057,4937,1859,5,44.2
2025-10-26,PRD0057,3595,1882,4,30.3
2025-11-02,PRD0057,4318,2318,4,35.6
2025-11-09,PRD0057,3800,1471,2,28.5
2025-11-16,PRD0057,3818,1458,3,32.4
2025-11-23,PRD0057,2742,1090,1,20.0
2025-11-30,PRD0057,3332,1209,2,24.5
2025-12-07,PRD0057,2766,1130,1,19.3
2025-12-14,PRD0057,2668,1214,2,19.6
2025-12-21,PRD0057,2309,956,0,15.8
2025-12-28,PRD0057,2033,869,1,15.0
2026-01-04,PRD0057,2241,1063,0,15.6
2026-01-11,PRD0057,1638,845,0,11.4
2026-01-18,PRD0057,1574,794,0,10.4
2026-01-25,PRD0057,1869,838,0,11.6
2026-02-01,PRD0057,1549,767,0,9.3
2026-02-08,PRD0057,1658,822,0,11.3
2026-02-15,PRD0057,1346,485,0,8.1
2026-02-22,PRD0057,1116,502,0,7.4
2026-03-01,PRD0057,1276,610,0,8.0
2026-03-08,PRD0057,1302,526,0,8.9
2026-03-15,PRD0057,1253,565,0,8.0
2026-03-22,PRD0057,1311,679,0,8.1
2026-03-29,PRD0057,1074,462,0,7.2
2026-04-05,PRD0057,1284,657,0,8.9
2026-04-12,PRD0057,1132,412,0,7.1
2026-04-19,PRD0057,1214,475,0,7.5
2026-04-26,PRD0057,1257,610,0,8.6
2026-05-03,PRD0057,1282,602,0,8.5
2026-05-10,PRD0057,1137,531,0,7.2
2026-05-17,PRD0057,1291,606,0,8.0
2026-05-24,PRD0057,1259,550,0,7.7
2026-05-31,PRD0057,1194,631,0,7.3
2026-06-07,PRD0057,1193,640,0,7.9
2026-06-14,PRD0057,1306,543,0,9.1
2026-06-21,PRD0057,994,487,0,6.4
2026-06-28,PRD0057,1333,700,0,8.3
2026-05-16,PRD0058,2724,1403,6,27.9
2026-05-23,PRD0058,2645,1192,4,26.3
2026-05-30,PRD0058,2553,1357,2,20.3
2026-06-06,PRD0058,2484,898,3,23.6
2026-06-13,PRD0058,2108,758,3,21.0
2026-06-20,PRD0058,2123,987,2,17.2
2026-06-27,PRD0058,1922,878,2,15.8
2025-05-04,PRD0059,4603,2236,8,46.8
2025-05-11,PRD0059,5569,2581,12,56.8
2025-05-18,PRD0059,5657,2253,6,49.4
2025-05-25,PRD0059,6043,2301,10,55.3
2025-06-01,PRD0059,5916,2140,13,63.0
2025-06-08,PRD0059,5183,1951,6,44.2
2025-06-15,PRD0059,6015,2986,12,61.6
2025-06-22,PRD0059,5012,2254,11,57.7
2025-06-29,PRD0059,5084,2543,8,48.6
2025-07-06,PRD0059,4725,2566,7,43.9
2025-07-13,PRD0059,4573,1648,8,44.2
2025-07-20,PRD0059,5832,2525,10,54.2
2025-07-27,PRD0059,5665,2387,9,53.1
2025-08-03,PRD0059,5088,1937,11,57.6
2025-08-10,PRD0059,4983,2511,9,49.7
2025-08-17,PRD0059,5041,1909,11,51.7
2025-08-24,PRD0059,5417,2884,12,54.3
2025-08-31,PRD0059,5813,3007,12,64.6
2025-09-07,PRD0059,5740,2528,13,61.8
2025-09-14,PRD0059,4637,2199,10,47.9
2025-09-21,PRD0059,6040,2733,10,55.8
2025-09-28,PRD0059,5848,2436,7,52.5
2025-10-05,PRD0059,5425,1931,10,57.9
2025-10-12,PRD0059,5767,2263,11,54.5
2025-10-19,PRD0059,5805,2772,12,60.9
2025-10-26,PRD0059,5345,2773,11,56.8
2025-11-02,PRD0059,5349,2771,8,47.7
2025-11-09,PRD0059,4997,1958,8,46.4
2025-11-16,PRD0059,4585,1896,5,37.8
2025-11-23,PRD0059,5778,2458,11,57.2
2025-11-30,PRD0059,5385,2944,10,54.5
2025-12-07,PRD0059,5594,2207,8,48.1
2025-12-14,PRD0059,5107,2633,10,49.0
2025-12-21,PRD0059,5624,2454,7,51.1
2025-12-28,PRD0059,4999,2400,10,48.3
2026-01-04,PRD0059,4940,1817,11,54.4
2026-01-11,PRD0059,5793,2412,8,56.1
2026-01-18,PRD0059,4592,1782,7,40.4
2026-01-25,PRD0059,4719,2353,9,48.0
2026-02-01,PRD0059,5422,2396,10,58.6
2026-02-08,PRD0059,4747,1954,8,45.9
2026-02-15,PRD0059,4995,2656,9,47.4
2026-02-22,PRD0059,4570,2076,9,49.7
2026-03-01,PRD0059,5080,2429,11,56.1
2026-03-08,PRD0059,5862,2375,11,56.4
2026-03-15,PRD0059,5606,2208,13,61.1
2026-03-22,PRD0059,5751,2427,10,58.8
2026-03-29,PRD0059,5783,2215,9,55.0
2026-04-05,PRD0059,6059,2374,13,64.2
2026-04-12,PRD0059,5691,2428,8,53.3
2026-04-19,PRD0059,5623,2690,11,56.9
2026-04-26,PRD0059,6146,2802,13,68.0
2026-05-03,PRD0059,5319,2394,8,47.4
2026-05-10,PRD0059,5179,2187,8,47.8
2026-05-17,PRD0059,5567,2609,6,47.3
2026-05-24,PRD0059,4810,1811,9,46.7
2026-05-31,PRD0059,5327,2344,9,52.8
2026-06-07,PRD0059,6144,3236,9,59.1
2026-06-14,PRD0059,5487,1959,11,59.4
2026-06-21,PRD0059,5254,2704,11,57.4
2026-06-28,PRD0059,5575,2450,11,58.2
2025-10-11,PRD0060,2942,1608,5,29.8
2025-10-18,PRD0060,2345,1191,3,20.5
2025-10-25,PRD0060,2451,1115,5,27.2
2025-11-01,PRD0060,2728,1295,3,23.4
2025-11-08,PRD0060,2457,1112,3,20.4
2025-11-15,PRD0060,2687,971,5,26.7
2025-11-22,PRD0060,3085,1549,6,30.1
2025-11-29,PRD0060,2955,1158,4,27.1
2025-12-06,PRD0060,2620,1192,5,28.7
2025-12-13,PRD0060,2841,1220,3,24.7
2025-12-20,PRD0060,2838,1095,6,31.5
2025-12-27,PRD0060,2774,1321,4,24.2
2026-01-03,PRD0060,2997,1376,4,27.6
2026-01-10,PRD0060,2925,1329,4,27.5
2026-01-17,PRD0060,2903,1312,3,25.9
2026-01-24,PRD0060,2812,1258,6,29.5
2026-01-31,PRD0060,2902,1576,3,23.3
2026-02-07,PRD0060,2655,999,4,23.7
2026-02-14,PRD0060,2736,1169,5,26.4
2026-02-21,PRD0060,2510,1233,5,27.5
2026-02-28,PRD0060,2822,1330,4,24.3
2026-03-07,PRD0060,2864,1027,5,28.2
2026-03-14,PRD0060,2784,1454,5,29.4
2026-03-21,PRD0060,3093,1200,5,29.6
2026-03-28,PRD0060,2934,1286,6,32.0
2026-04-04,PRD0060,2966,1428,6,29.1
2026-04-11,PRD0060,2554,1216,5,27.4
2026-04-18,PRD0060,2643,1403,4,25.5
2026-04-25,PRD0060,2712,1284,5,28.4
2026-05-02,PRD0060,2705,1331,4,23.6
2026-05-09,PRD0060,2585,1167,3,24.3
2026-05-16,PRD0060,2539,1045,4,22.6
2026-05-23,PRD0060,3030,1122,4,26.3
2026-05-30,PRD0060,2811,1165,3,23.8
2026-06-06,PRD0060,3088,1151,6,31.3
2026-06-13,PRD0060,3042,1389,3,23.8
2026-06-20,PRD0060,2804,1473,4,25.8
2026-06-27,PRD0060,2331,1227,3,22.5
2025-06-18,PRD0061,9678,4602,15,92.3
2025-06-25,PRD0061,8239,4492,15,80.2
2025-07-02,PRD0061,9973,5464,21,100.0
2025-07-09,PRD0061,9816,5308,21,97.8
2025-07-16,PRD0061,8118,3060,12,72.9
2025-07-23,PRD0061,8865,4276,19,92.6
2025-07-30,PRD0061,10052,4254,20,98.9
2025-08-06,PRD0061,9959,4818,19,97.6
2025-08-13,PRD0061,8893,4823,18,88.7
2025-08-20,PRD0061,7639,3536,9,67.8
2025-08-27,PRD0061,9991,4819,19,100.0
2025-09-03,PRD0061,8142,3134,10,76.4
2025-09-10,PRD0061,9497,3454,15,94.3
2025-09-17,PRD0061,8968,4184,19,88.4
2025-09-24,PRD0061,8780,3437,13,81.0
2025-10-01,PRD0061,8791,3524,12,75.9
2025-10-08,PRD0061,9515,4419,17,97.2
2025-10-15,PRD0061,9990,4469,20,100.0
2025-10-22,PRD0061,9161,3984,15,86.6
2025-10-29,PRD0061,10061,5327,13,93.0
2025-11-05,PRD0061,8614,3965,17,95.2
2025-11-12,PRD0061,9909,3664,21,100.0
2025-11-19,PRD0061,8266,3685,16,79.2
2025-11-26,PRD0061,9110,4677,13,84.4
2025-12-03,PRD0061,8735,3102,20,97.1
2025-12-10,PRD0061,9451,3544,15,93.0
2025-12-17,PRD0061,10191,5546,21,99.4
2025-12-24,PRD0061,7941,4306,15,86.7
2025-12-31,PRD0061,9531,4432,18,95.3
2026-01-07,PRD0061,9718,3627,22,100.0
2026-01-14,PRD0061,8742,3274,18,98.9
2026-01-21,PRD0061,8639,4669,10,81.4
2026-01-28,PRD0061,9525,5077,14,93.5
2026-02-04,PRD0061,9991,3765,22,100.0
2026-02-11,PRD0061,9348,5101,14,89.3
2026-02-18,PRD0061,7644,4050,11,70.5
2026-02-25,PRD0061,8665,3415,14,81.8
2026-03-04,PRD0061,9508,3506,21,100.0
2026-03-11,PRD0061,8409,4012,12,76.9
2026-03-18,PRD0061,8268,2938,11,72.2
2026-03-25,PRD0061,9822,3560,15,91.6
2026-04-01,PRD0061,8497,4472,11,80.3
2026-04-08,PRD0061,9703,3609,16,94.1
2026-04-15,PRD0061,7879,3101,14,81.9
2026-04-22,PRD0061,8487,4505,14,83.9
2026-04-29,PRD0061,8429,3932,11,72.5
2026-05-06,PRD0061,9362,3980,21,100.0
2026-05-13,PRD0061,8333,2991,12,81.8
2026-05-20,PRD0061,9648,4948,15,98.7
2026-05-27,PRD0061,9515,3966,12,88.2
2026-06-03,PRD0061,8092,4348,19,93.5
2026-06-10,PRD0061,10000,4011,18,99.8
2026-06-17,PRD0061,8019,4267,11,67.9
2026-06-24,PRD0061,8786,3498,13,79.3
2025-05-09,PRD0062,7003,2980,14,68.2
2025-05-16,PRD0062,7717,3152,16,77.0
2025-05-23,PRD0062,6415,2579,13,66.6
2025-05-30,PRD0062,7345,3436,11,64.5
2025-06-06,PRD0062,8129,2858,9,68.5
2025-06-13,PRD0062,6746,3029,11,61.2
2025-06-20,PRD0062,6637,3249,14,70.5
2025-06-27,PRD0062,6342,3136,11,67.2
2025-07-04,PRD0062,6399,2503,8,53.6
2025-07-11,PRD0062,6354,2514,11,61.9
2025-07-18,PRD0062,7595,4094,9,70.0
2025-07-25,PRD0062,6381,2815,8,58.6
2025-08-01,PRD0062,7594,3144,11,69.0
2025-08-08,PRD0062,7207,2598,14,75.9
2025-08-15,PRD0062,6216,3249,13,67.3
2025-08-22,PRD0062,6747,3452,8,63.5
2025-08-29,PRD0062,6604,3292,8,54.3
2025-09-05,PRD0062,6616,2387,15,71.5
2025-09-12,PRD0062,6946,3329,16,81.2
2025-09-19,PRD0062,6253,2596,13,62.6
2025-09-26,PRD0062,7836,2892,16,76.2
2025-10-03,PRD0062,7108,2539,11,65.1
2025-10-10,PRD0062,7830,3627,9,73.5
2025-10-17,PRD0062,7092,3748,10,68.0
2025-10-24,PRD0062,6520,2458,8,53.9
2025-10-31,PRD0062,8384,3323,19,86.3
2025-11-07,PRD0062,7669,2756,12,75.0
2025-11-14,PRD0062,6421,3099,12,60.6
2025-11-21,PRD0062,6377,3198,9,57.2
2025-11-28,PRD0062,6702,2481,9,58.1
2025-12-05,PRD0062,6609,2813,15,75.5
2025-12-12,PRD0062,6558,3256,9,63.3
2025-12-19,PRD0062,7114,2892,9,61.9
2025-12-26,PRD0062,7309,2994,15,78.1
2026-01-02,PRD0062,7150,2509,10,66.1
2026-01-09,PRD0062,7153,2886,14,76.4
2026-01-16,PRD0062,7490,3155,12,71.6
2026-01-23,PRD0062,7680,3648,17,79.8
2026-01-30,PRD0062,7662,3524,14,73.3
2026-02-06,PRD0062,7246,2872,12,73.5
2026-02-13,PRD0062,6945,2677,11,71.3
2026-02-20,PRD0062,7025,2925,15,72.2
2026-02-27,PRD0062,7886,3375,10,73.9
2026-03-06,PRD0062,8124,3673,15,81.0
2026-03-13,PRD0062,6869,2770,14,70.5
2026-03-20,PRD0062,6758,3512,13,65.6
2026-03-27,PRD0062,8137,4113,19,95.8
2026-04-03,PRD0062,7075,3494,14,71.5
2026-04-10,PRD0062,7442,3644,15,76.5
2026-04-17,PRD0062,7882,4147,14,83.2
2026-04-24,PRD0062,7851,2989,11,77.1
2026-05-01,PRD0062,7867,3364,18,81.6
2026-05-08,PRD0062,6438,2864,8,57.1
2026-05-15,PRD0062,7625,4093,17,85.8
2026-05-22,PRD0062,7411,2926,11,74.3
2026-05-29,PRD0062,6840,3144,12,67.1
2026-06-05,PRD0062,7677,2727,16,79.8
2026-06-12,PRD0062,7392,3024,13,75.0
2026-06-19,PRD0062,7562,3784,15,81.9
2026-06-26,PRD0062,6380,2355,14,70.6
2025-04-16,PRD0063,7958,2946,18,87.0
2025-04-23,PRD0063,7233,3199,8,58.0
2025-04-30,PRD0063,8689,3864,14,83.4
2025-05-07,PRD0063,7160,3694,8,58.3
2025-05-14,PRD0063,8044,3496,14,80.2
2025-05-21,PRD0063,8463,3903,11,79.2
2025-05-28,PRD0063,8134,3038,19,96.5
2025-06-04,PRD0063,7715,3003,16,84.9
2025-06-11,PRD0063,7819,3024,15,84.2
2025-06-18,PRD0063,8551,4688,16,85.3
2025-06-25,PRD0063,8441,3535,14,87.4
2025-07-02,PRD0063,7220,2684,9,68.8
2025-07-09,PRD0063,8818,4124,20,89.1
2025-07-16,PRD0063,7708,3580,13,77.4
2025-07-23,PRD0063,9136,3398,18,97.4
2025-07-30,PRD0063,7679,3136,13,76.7
2025-08-06,PRD0063,7842,3799,13,80.9
2025-08-13,PRD0063,7299,3034,14,69.4
2025-08-20,PRD0063,9046,3360,14,89.7
2025-08-27,PRD0063,6830,2938,14,72.4
2025-09-03,PRD0063,7413,3462,15,72.4
2025-09-10,PRD0063,7304,2953,11,68.7
2025-09-17,PRD0063,8354,4316,16,81.6
2025-09-24,PRD0063,8401,3836,11,70.7
2025-10-01,PRD0063,8109,4130,12,78.8
2025-10-08,PRD0063,9044,4729,16,86.1
2025-10-15,PRD0063,6940,2777,12,64.3
2025-10-22,PRD0063,6789,2760,13,70.4
2025-10-29,PRD0063,8334,4203,10,71.5
2025-11-05,PRD0063,8910,3406,20,91.7
2025-11-12,PRD0063,8105,4265,18,93.5
2025-11-19,PRD0063,7729,3546,9,72.6
2025-11-26,PRD0063,8856,4166,13,78.4
2025-12-03,PRD0063,9043,4557,13,89.2
2025-12-10,PRD0063,8995,3692,13,79.4
2025-12-17,PRD0063,6907,2858,8,56.4
2025-12-24,PRD0063,7905,4323,10,74.6
2025-12-31,PRD0063,8980,3322,20,95.6
2026-01-07,PRD0063,6954,3528,9,64.7
2026-01-14,PRD0063,6970,3130,10,61.2
2026-01-21,PRD0063,8448,3941,13,84.6
2026-01-28,PRD0063,6803,2565,15,75.4
2026-02-04,PRD0063,6774,3685,12,70.6
2026-02-11,PRD0063,6975,2569,9,63.2
2026-02-18,PRD0063,8796,3604,11,78.4
2026-02-25,PRD0063,8428,4252,16,92.2
2026-03-04,PRD0063,7901,3571,14,76.2
2026-03-11,PRD0063,7787,3667,11,75.3
2026-03-18,PRD0063,6954,3710,12,69.8
2026-03-25,PRD0063,7029,3846,9,64.0
2026-04-01,PRD0063,7447,2978,10,66.3
2026-04-08,PRD0063,8857,3234,13,88.3
2026-04-15,PRD0063,7284,2624,13,72.0
2026-04-22,PRD0063,8344,3568,14,78.4
2026-04-29,PRD0063,7586,2908,12,75.6
2026-05-06,PRD0063,7950,3278,10,67.2
2026-05-13,PRD0063,7631,3413,16,86.2
2026-05-20,PRD0063,7878,3612,16,79.6
2026-05-27,PRD0063,8019,4265,13,78.7
2026-06-03,PRD0063,7973,4356,15,87.1
2026-06-10,PRD0063,6837,2537,16,78.0
2026-06-17,PRD0063,7577,3336,17,87.7
2026-06-24,PRD0063,7261,3070,13,76.9
2025-02-22,PRD0064,8369,3237,16,80.2
2025-03-01,PRD0064,6789,2924,14,69.9
2025-03-08,PRD0064,7268,2920,16,78.2
2025-03-15,PRD0064,7941,2911,17,86.8
2025-03-22,PRD0064,7058,3654,8,64.5
2025-03-29,PRD0064,7591,4107,12,69.2
2025-04-05,PRD0064,6527,3198,11,66.9
2025-04-12,PRD0064,8427,2955,16,90.1
2025-04-19,PRD0064,7364,3460,14,80.8
2025-04-26,PRD0064,8261,3057,11,71.0
2025-05-03,PRD0064,7506,2880,13,69.7
2025-05-10,PRD0064,7232,3677,10,63.7
2025-05-17,PRD0064,7689,2969,14,74.7
2025-05-24,PRD0064,7652,3399,17,83.2
2025-05-31,PRD0064,7248,3415,13,67.2
2025-06-07,PRD0064,7055,2524,14,70.5
2025-06-14,PRD0064,7810,2914,12,77.4
2025-06-21,PRD0064,8035,4316,12,70.2
2025-06-28,PRD0064,8372,4226,11,81.3
2025-07-05,PRD0064,8578,4593,11,78.9
2025-07-12,PRD0064,7780,4160,9,72.6
2025-07-19,PRD0064,7092,3389,16,75.6
2025-07-26,PRD0064,7546,4120,14,75.9
2025-08-02,PRD0064,6981,2621,12,72.5
2025-08-09,PRD0064,6489,2660,12,69.7
2025-08-16,PRD0064,8053,3349,12,77.1
2025-08-23,PRD0064,8414,3157,17,91.4
2025-08-30,PRD0064,6652,3200,10,63.3
2025-09-06,PRD0064,8252,3363,18,83.7
2025-09-13,PRD0064,6518,2392,11,64.4
2025-09-20,PRD0064,7821,2772,11,70.6
2025-09-27,PRD0064,8664,4001,17,82.9
2025-10-04,PRD0064,8696,3851,16,82.5
2025-10-11,PRD0064,6766,2668,13,71.7
2025-10-18,PRD0064,8067,3227,18,84.0
2025-10-25,PRD0064,8071,3787,9,73.4
